fecha_hora,tramites_online,cpu_usage,ram_usage,storage_usage,input_bytes,output_bytes
2025-06-09 18:30,49,79.47,6.77,122.84,1048576,24735907
2025-06-09 19:00,31,66.12,10.24,418.26,25365053,1048576
2025-06-09 19:30,51,55.42,15.88,567.36,9248440,24557649
2025-06-09 20:00,23,45.4,5.45,465.84,16273899,40391147
2025-06-09 20:30,39,61.6,8.35,100.0,1048576,24767365
2025-06-09 21:00,40,47.35,5.96,500.02,35274096,28489809
2025-06-09 21:30,27,78.76,10.35,313.21,39751516,42194698
2025-06-09 22:00,18,69.49,9.06,488.93,33208401,16861102
2025-06-09 22:30,31,66.35,16.98,673.1,29548871,1048576
2025-06-09 23:00,23,50.23,8.73,100.0,13516144,28793896
2025-06-09 23:30,33,28.36,1.41,208.98,13914603,17888706
2025-06-10 00:00,49,33.06,7.54,517.84,15812526,1048576
2025-06-10 00:30,16,71.26,7.02,650.89,7916748,20667432
2025-06-10 01:00,13,21.8,10.34,338.02,18612224,11146362
2025-06-10 01:30,46,10.0,7.61,350.6,44816138,24358420
2025-06-10 02:00,16,29.7,1.87,560.82,39908802,36249272
2025-06-10 02:30,41,56.79,14.82,698.33,37077647,2747269
2025-06-10 03:00,25,62.23,5.19,650.51,1048576,12792627
2025-06-10 03:30,19,48.55,10.58,776.42,31006392,17364418
2025-06-10 04:00,33,37.27,3.06,604.1,17427333,32621199
2025-06-10 04:30,31,37.73,10.24,931.88,37130076,24966594
2025-06-10 05:00,46,47.16,1.0,365.33,30754734,1279262
2025-06-10 05:30,17,80.4,18.55,481.16,11932794,40768634
2025-06-10 06:00,26,68.51,12.81,406.47,27504148,1048576
2025-06-10 06:30,19,56.4,17.25,294.95,30178017,35704012
2025-06-10 07:00,44,23.09,12.28,535.09,55742300,18727567
2025-06-10 07:30,40,51.5,6.83,444.56,38650511,17144217
2025-06-10 08:00,50,45.96,14.02,137.37,29800529,17500733
2025-06-10 08:30,52,47.46,15.31,614.14,21967667,25427968
2025-06-10 09:00,87,19.97,10.32,556.56,9867100,4435476
2025-06-10 09:30,84,25.53,3.78,751.68,1048576,45854228
2025-06-10 10:00,60,52.12,10.95,534.78,19430113,19713228
2025-06-10 10:30,113,53.07,13.06,747.68,29276241,27021803
2025-06-10 11:00,53,38.47,11.31,988.45,37371248,6647971
2025-06-10 11:30,89,87.19,9.6,661.85,15340666,39803944
2025-06-10 12:00,19,68.2,10.42,318.53,24515706,4424990
2025-06-10 12:30,54,38.26,13.71,375.72,23110615,19419627
2025-06-10 13:00,37,59.77,3.95,478.45,20793262,29171384
2025-06-10 13:30,27,81.49,7.42,462.13,49671045,44459622
2025-06-10 14:00,74,19.61,1.0,503.6,4791992,58615398
2025-06-10 14:30,109,58.91,5.6,673.68,1048576,5987368
2025-06-10 15:00,89,58.66,9.18,548.25,11398021,10705960
2025-06-10 15:30,91,61.92,13.39,591.75,29412556,4802478
2025-06-10 16:00,55,63.24,7.87,203.24,26361200,34655436
2025-06-10 16:30,76,59.72,19.42,885.57,40653291,11125391
2025-06-10 17:00,24,56.46,15.64,562.55,17521704,13841203
2025-06-10 17:30,21,47.71,1.0,620.28,15571353,31394365
2025-06-10 18:00,34,46.45,1.0,618.25,18339594,24305991
2025-06-10 18:30,19,49.13,12.08,113.54,23991418,8577351
2025-06-10 19:00,51,29.61,12.51,527.55,20635975,4424990
2025-06-10 19:30,18,89.1,14.8,438.76,45728399,24610078
2025-06-10 20:00,27,35.72,7.98,455.51,14575206,14648606
2025-06-10 20:30,40,68.02,21.64,469.23,34550579,38262538
2025-06-10 21:00,28,45.98,9.14,553.83,11041505,12394168
2025-06-10 21:30,48,43.84,13.62,701.12,31037849,49555701
2025-06-10 22:00,22,31.43,8.62,618.33,7182745,22565355
2025-06-10 22:30,38,41.02,3.75,142.07,29894901,1048576
2025-06-10 23:00,46,90.04,10.21,622.79,6417285,39961231
2025-06-10 23:30,43,31.79,1.0,619.66,59045314,8441036
2025-06-11 00:00,34,36.08,13.59,390.4,36396072,25606225
2025-06-11 00:30,10,35.95,4.97,524.98,52019855,1048576
2025-06-11 01:00,21,45.92,12.53,441.46,21506293,31646023
2025-06-11 01:30,38,45.98,1.0,589.16,33931919,23079157
2025-06-11 02:00,52,50.06,15.27,450.43,27367833,26455572
2025-06-11 02:30,49,43.69,4.51,541.91,6113198,23079157
2025-06-11 03:00,52,52.57,1.0,392.53,23970447,1048576
2025-06-11 03:30,44,70.16,12.36,362.89,36217815,11083448
2025-06-11 04:00,50,30.2,1.25,420.24,14313062,40894464
2025-06-11 04:30,43,48.04,10.51,100.0,16892559,1048576
2025-06-11 05:00,19,58.35,14.23,546.48,16252928,1048576
2025-06-11 05:30,33,28.2,8.62,468.79,44145049,25973227
2025-06-11 06:00,54,55.17,4.9,613.2,40810577,1048576
2025-06-11 06:30,33,36.25,17.61,450.71,25616711,35536240
2025-06-11 07:00,37,72.65,13.89,697.01,26948403,1048576
2025-06-11 07:30,31,31.26,12.07,443.53,39762001,32788971
2025-06-11 08:00,25,65.86,1.0,543.23,1080033,1132462
2025-06-11 08:30,2,56.89,10.53,536.26,25585254,28206694
2025-06-11 09:00,45,28.95,10.17,341.69,21820866,1048576
2025-06-11 09:30,79,46.15,1.0,546.59,23299358,28846325
2025-06-11 10:00,109,66.89,10.19,561.47,19713228,22502440
2025-06-11 10:30,82,33.06,22.05,563.55,5452595,1048576
2025-06-11 11:00,94,33.28,6.29,848.14,16137584,15571353
2025-06-11 11:30,114,28.51,5.56,583.61,30513561,17637048
2025-06-11 12:00,7,63.86,5.33,529.66,38398853,28584181
2025-06-11 12:30,27,56.96,8.71,421.99,5075107,1048576
2025-06-11 13:00,27,45.94,14.4,484.41,23855104,11114905
2025-06-11 13:30,9,90.61,16.16,568.32,20803747,7780433
2025-06-11 14:00,56,45.4,13.12,373.21,14659092,38986055
2025-06-11 14:30,52,49.05,9.46,554.57,24903680,54347694
2025-06-11 15:00,49,16.99,1.0,481.75,61331210,1048576
2025-06-11 15:30,66,17.91,17.93,482.54,13390315,26969374
2025-06-11 16:00,59,36.13,1.0,524.17,17217617,34561064
2025-06-11 16:30,57,27.58,12.98,579.21,1048576,21579694
2025-06-11 17:00,22,14.78,1.0,556.0,45046824,23980933
2025-06-11 17:30,36,43.04,1.0,495.36,35662069,21768437
2025-06-11 18:00,50,47.36,11.46,720.75,42068869,43557847
2025-06-11 18:30,40,43.71,8.61,128.68,28804382,19178455
2025-06-11 19:00,30,57.11,3.82,675.17,42624614,21118320
2025-06-11 19:30,20,27.54,12.37,1000.0,27441233,34812723
2025-06-11 20:00,18,36.29,1.0,623.98,38419824,11985223
2025-06-11 20:30,47,57.14,10.12,302.05,15571353,11806965
2025-06-11 21:00,55,50.1,1.07,232.75,21789409,13201571
2025-06-11 21:30,45,67.89,18.7,625.62,11356078,10779361
2025-06-11 22:00,59,46.28,8.42,693.92,19849543,34665922
2025-06-11 22:30,52,73.34,11.67,664.92,31729909,21390950
2025-06-11 23:00,20,82.61,12.47,630.1,2181038,34288435
2025-06-11 23:30,28,81.08,13.48,480.59,40653291,22848471
2025-06-12 00:00,6,56.05,1.0,552.56,11628707,48381296
2025-06-12 00:30,7,39.5,4.14,350.93,30670848,27273461
2025-06-12 01:00,17,28.27,11.02,519.09,23834132,41376808
2025-06-12 01:30,28,44.9,16.39,621.69,18821939,17301504
2025-06-12 02:00,12,57.81,10.22,530.29,1048576,12341739
2025-06-12 02:30,23,76.03,11.66,100.0,33187430,32400998
2025-06-12 03:00,25,76.03,15.82,686.38,8766095,1048576
2025-06-12 03:30,19,10.0,2.07,564.17,38094766,21548236
2025-06-12 04:00,38,29.88,2.19,545.22,1048576,1048576
2025-06-12 04:30,14,38.5,7.5,127.56,38692454,1876951
2025-06-12 05:00,18,47.98,9.21,459.65,20709376,9070182
2025-06-12 05:30,37,44.49,9.75,674.47,36029071,20132659
2025-06-12 06:00,50,57.48,1.0,346.85,18538823,23928504
2025-06-12 06:30,28,52.82,3.82,519.92,6165626,2086666
2025-06-12 07:00,50,44.5,12.53,439.38,27409776,30817648
2025-06-12 07:30,44,42.12,16.47,241.88,49587159,5389680
2025-06-12 08:00,38,90.26,2.7,283.5,38545653,12561940
2025-06-12 08:30,25,53.92,17.51,593.25,33061601,33963376
2025-06-12 09:00,47,38.69,10.85,601.82,1048576,6176112
2025-06-12 09:30,60,76.17,1.0,556.88,23624417,29391585
2025-06-12 10:00,79,40.35,5.29,109.75,21726494,39436943
2025-06-12 10:30,127,66.45,11.85,335.21,17133731,1048576
2025-06-12 11:00,70,85.22,6.2,100.0,14501806,14690549
2025-06-12 11:30,65,77.59,11.88,180.28,33659289,23204986
2025-06-12 12:00,35,32.65,1.0,704.68,14753464,29664215
2025-06-12 12:30,30,80.69,7.71,523.08,42897244,19146997
2025-06-12 13:00,34,67.86,12.55,225.31,8451522,29569843
2025-06-12 13:30,48,49.25,2.44,415.06,41534095,36427530
2025-06-12 14:00,53,51.63,5.74,305.29,6186598,17311989
2025-06-12 14:30,94,43.2,4.32,809.36,22523412,25616711
2025-06-12 15:00,105,30.15,9.46,576.57,45193625,16074670
2025-06-12 15:30,100,52.66,11.39,656.33,11418992,25532825
2025-06-12 16:00,119,39.4,5.41,288.85,18329108,7025459
2025-06-12 16:30,104,52.82,1.76,300.93,5106565,20038287
2025-06-12 17:00,10,65.35,1.0,846.33,43169873,7224688
2025-06-12 17:30,47,56.58,13.89,598.37,1048576,28573696
2025-06-12 18:00,6,23.18,13.42,657.48,28101836,25690112
2025-06-12 18:30,10,71.76,16.52,409.95,1048576,5777653
2025-06-12 19:00,34,50.97,7.16,793.84,8808038,5106565
2025-06-12 19:30,20,43.53,8.19,726.97,15739125,40244346
2025-06-12 20:00,0,33.04,13.44,810.44,19010682,59611545
2025-06-12 20:30,52,23.58,6.61,417.44,32075939,11723079
2025-06-12 21:00,17,59.5,2.9,142.35,11691622,14585692
2025-06-12 21:30,47,69.45,5.05,452.08,34351349,5106565
2025-06-12 22:00,35,53.2,8.92,628.96,32201768,1048576
2025-06-12 22:30,42,13.24,2.96,538.24,16630415,23058186
2025-06-12 23:00,19,78.15,1.0,611.6,29244784,30461132
2025-06-12 23:30,51,10.0,3.4,486.23,6763315,31614566
2025-06-13 00:00,18,82.71,8.52,389.13,5054136,34907095
2025-06-13 00:30,43,10.0,5.52,406.85,15256780,18161336
2025-06-13 01:00,50,36.28,7.7,658.18,13568573,30775705
2025-06-13 01:30,8,38.53,19.17,567.09,1048576,19597885
2025-06-13 02:00,20,54.21,17.37,475.43,51013222,1048576
2025-06-13 02:30,47,43.73,5.33,595.89,6406799,24798822
2025-06-13 03:00,15,24.45,7.05,416.24,1048576,27567063
2025-06-13 03:30,28,27.47,10.22,574.64,34907095,55448698
2025-06-13 04:00,30,22.51,11.74,654.34,46294630,10412359
2025-06-13 04:30,34,48.43,5.2,780.99,1048576,37559992
2025-06-13 05:00,31,24.66,10.41,575.65,29590814,8315207
2025-06-13 05:30,52,59.48,10.79,772.86,3334471,10643046
2025-06-13 06:00,29,18.44,2.76,596.17,48779755,1048576
2025-06-13 06:30,11,32.64,1.0,500.92,6385827,2988441
2025-06-13 07:00,30,37.99,1.0,454.24,12698255,32820428
2025-06-13 07:30,30,44.94,12.08,593.19,17112760,11481907
2025-06-13 08:00,18,57.39,11.22,434.71,27745320,15959326
2025-06-13 08:30,37,46.97,15.39,265.42,22282240,22586327
2025-06-13 09:00,37,41.72,16.6,400.87,8157921,13893632
2025-06-13 09:30,45,16.25,15.41,492.23,34288435,28049408
2025-06-13 10:00,109,60.94,6.37,648.97,6805258,18045992
2025-06-13 10:30,111,73.85,2.85,340.35,13170114,1048576
2025-06-13 11:00,55,50.17,6.88,217.37,19262341,44900024
2025-06-13 11:30,34,34.68,6.49,480.97,29276241,14229176
2025-06-13 12:00,52,50.13,9.45,611.48,1048576,1048576
2025-06-13 12:30,23,67.78,13.25,507.16,12268339,1048576
2025-06-13 13:00,22,38.39,12.22,299.31,23341301,34131148
2025-06-13 13:30,27,47.33,1.0,712.73,36658216,31331450
2025-06-13 14:00,112,56.64,8.02,418.73,6249512,6522142
2025-06-13 14:30,90,60.19,3.71,357.31,4980736,45990543
2025-06-13 15:00,120,10.39,5.98,547.11,15634268,14984151
2025-06-13 15:30,53,37.96,3.14,624.9,20090716,1121976
2025-06-13 16:00,77,71.74,6.57,254.09,5735710,2652897
2025-06-13 16:30,49,93.34,4.97,185.25,10936647,12530483
2025-06-13 17:00,4,78.38,10.42,174.63,2296381,13715374
2025-06-13 17:30,15,61.08,13.6,778.01,1048576,15393095
2025-06-13 18:00,19,73.8,4.14,359.61,16137584,18748538
2025-06-13 18:30,10,47.63,8.33,575.24,30146560,34036776
2025-06-13 19:00,22,25.24,15.12,755.17,22502440,48087695
2025-06-13 19:30,44,61.05,9.5,266.53,28804382,49660559
2025-06-13 20:00,40,49.09,1.0,468.71,17060331,13327400
2025-06-13 20:30,14,74.67,15.63,273.89,1048576,39709573
2025-06-13 21:00,10,50.42,4.25,616.63,22114467,29685186
2025-06-13 21:30,13,72.72,10.01,827.37,21286092,19975372
2025-06-13 22:00,21,52.44,4.61,887.8,17658019,22544384
2025-06-13 22:30,23,70.25,9.23,564.54,21915238,9667870
2025-06-13 23:00,44,42.59,13.25,489.43,38472253,20122173
2025-06-13 23:30,58,57.29,1.0,516.91,1048576,23142072
2025-06-14 00:00,26,39.46,6.38,330.18,1048576,42404413
2025-06-14 00:30,19,44.98,1.43,300.8,1048576,8514437
2025-06-14 01:00,5,46.72,4.8,415.38,27116175,4131389
2025-06-14 01:30,26,10.0,3.62,439.51,1048576,8954839
2025-06-14 02:00,39,58.65,4.18,458.78,14491320,22219325
2025-06-14 02:30,53,61.45,13.32,560.55,43725619,27850178
2025-06-14 03:00,32,35.28,11.72,383.48,40537948,18454937
2025-06-14 03:30,40,29.33,10.08,750.17,33921433,30240931
2025-06-14 04:00,22,48.94,8.96,322.51,32474398,42949672
2025-06-14 04:30,28,41.93,1.0,350.75,20101201,5033164
2025-06-14 05:00,45,30.76,11.57,100.0,10538188,26256343
2025-06-14 05:30,21,50.32,8.16,312.79,32453427,1048576
2025-06-14 06:00,16,50.5,1.62,393.35,1048576,5263851
2025-06-14 06:30,36,41.76,9.62,581.56,42708500,49230643
2025-06-14 07:00,41,51.4,2.21,521.39,53372518,32453427
2025-06-14 07:30,2,66.79,5.89,600.98,14711521,27430748
2025-06-14 08:00,29,74.62,13.3,376.81,11167334,30786191
2025-06-14 08:30,2,91.98,7.7,616.67,32065454,12436111
2025-06-14 09:00,38,50.18,8.27,550.38,15382609,31583109
2025-06-14 09:30,71,86.62,18.62,337.97,2275409,21097349
2025-06-14 10:00,54,30.63,7.51,185.58,3607101,12121538
2025-06-14 10:30,80,25.09,7.59,636.81,15141437,40254832
2025-06-14 11:00,65,57.19,15.48,518.26,29706158,37601935
2025-06-14 11:30,114,28.87,1.0,203.26,26308771,21296578
2025-06-14 12:00,36,68.76,8.62,561.36,25354567,29223813
2025-06-14 12:30,33,74.06,9.25,100.0,28238151,45193625
2025-06-14 13:00,14,27.38,12.55,464.7,21086863,17007902
2025-06-14 13:30,19,87.45,8.18,645.07,36060528,26948403
2025-06-14 14:00,110,71.38,3.74,675.24,6836715,1048576
2025-06-14 14:30,53,62.35,3.5,989.21,8063549,42781900
2025-06-14 15:00,43,76.54,2.58,856.03,18727567,8713666
2025-06-14 15:30,108,78.5,9.49,142.28,16462643,10705960
2025-06-14 16:00,39,50.96,1.77,720.4,23383244,17941135
2025-06-14 16:30,89,57.35,13.42,651.21,9898557,37318819
2025-06-14 17:00,14,35.87,3.06,255.95,28479324,22103982
2025-06-14 17:30,52,56.86,3.99,395.87,33627832,18717081
2025-06-14 18:00,16,65.38,1.0,726.16,22565355,34256977
2025-06-14 18:30,49,85.01,14.06,457.64,19167969,27535605
2025-06-14 19:00,55,42.31,9.1,511.44,45036339,24945623
2025-06-14 19:30,15,46.37,6.71,289.87,28762439,1772093
2025-06-14 20:00,15,68.86,10.21,483.62,26508001,14575206
2025-06-14 20:30,7,64.58,1.0,336.25,29685186,26487029
2025-06-14 21:00,47,42.24,17.14,631.79,15466496,36878417
2025-06-14 21:30,16,46.16,1.04,577.57,1048576,21642608
2025-06-14 22:00,12,11.78,1.36,616.13,32306626,12981370
2025-06-14 22:30,23,61.1,7.88,561.27,20478689,15697182
2025-06-14 23:00,39,39.77,1.0,527.58,20206059,1048576
2025-06-14 23:30,33,14.97,15.22,100.0,26371686,47164948
2025-06-15 00:00,44,67.21,2.65,470.81,17668505,18559795
2025-06-15 00:30,56,66.26,4.03,571.2,13883146,39122370
2025-06-15 01:00,14,27.35,1.95,558.88,20531118,27105689
2025-06-15 01:30,49,53.9,6.36,550.34,14459863,25039994
2025-06-15 02:00,17,30.66,3.88,515.59,28217180,8136949
2025-06-15 02:30,13,46.78,10.77,351.75,19639828,32212254
2025-06-15 03:00,40,67.12,14.88,649.94,16787701,3575644
2025-06-15 03:30,39,45.41,13.66,390.42,10747904,37276876
2025-06-15 04:00,43,59.53,1.0,597.65,40233861,44134563
2025-06-15 04:30,45,46.65,11.44,400.53,23257415,5515509
2025-06-15 05:00,20,58.81,1.0,603.8,16630415,30356275
2025-06-15 05:30,38,23.42,18.08,366.49,1048576,27346862
2025-06-15 06:00,14,32.97,7.25,375.7,5442109,36972789
2025-06-15 06:30,7,53.91,7.05,603.83,29328670,53697576
2025-06-15 07:00,12,43.46,12.98,359.45,34907095,1048576
2025-06-15 07:30,5,23.99,15.25,951.63,20405288,54033121
2025-06-15 08:00,27,94.67,6.86,757.92,59338915,9185525
2025-06-15 08:30,40,44.9,7.62,874.4,27074232,5840568
2025-06-15 09:00,92,63.52,16.41,302.18,26780631,7298088
2025-06-15 09:30,46,63.07,4.24,710.98,16001269,24253562
2025-06-15 10:00,105,47.89,7.76,459.09,34833694,3439329
2025-06-15 10:30,87,32.41,11.71,450.84,25952256,1048576
2025-06-15 11:00,46,57.13,9.01,485.87,8703180,16724787
2025-06-15 11:30,79,58.97,19.34,889.69,23603445,40275804
2025-06-15 12:00,14,30.99,1.0,359.17,28353495,26266828
2025-06-15 12:30,20,79.12,2.39,658.27,27179089,48014295
2025-06-15 13:00,42,45.77,1.0,694.0,5379194,36081500
2025-06-15 13:30,36,55.72,6.67,462.77,37402705,19010682
2025-06-15 14:00,92,14.28,2.25,640.33,22785556,14858321
2025-06-15 14:30,56,46.79,2.23,877.84,44837109,13872660
2025-06-15 15:00,72,57.23,4.55,496.38,38168166,23184015
2025-06-15 15:30,76,40.26,7.17,630.15,1048576,36647731
2025-06-15 16:00,91,95.0,11.88,506.89,1048576,10548674
2025-06-15 16:30,88,50.27,1.0,766.88,1048576,3900702
2025-06-15 17:00,10,91.91,10.48,319.66,43023073,1048576
2025-06-15 17:30,52,39.04,3.55,335.2,6165626,35200696
2025-06-15 18:00,19,76.44,17.48,292.64,30681333,60083404
2025-06-15 18:30,37,36.2,13.41,548.95,12509511,30020730
2025-06-15 19:00,24,71.08,10.14,353.82,5903482,15078522
2025-06-15 19:30,41,23.76,1.0,735.78,22890414,36259758
2025-06-15 20:00,12,31.14,6.12,757.73,1048576,4057989
2025-06-15 20:30,29,68.58,6.3,508.3,38755368,5096079
2025-06-15 21:00,48,35.36,3.67,938.85,34865152,32631685
2025-06-15 21:30,32,83.67,8.47,508.64,41838182,26560430
2025-06-15 22:00,34,26.23,6.37,227.74,48685383,28479324
2025-06-15 22:30,26,45.01,5.49,277.78,18811453,1048576
2025-06-15 23:00,29,10.0,5.45,476.88,16819159,39856373
2025-06-15 23:30,33,65.42,10.35,340.41,34519121,1048576
2025-06-16 00:00,27,36.41,1.0,198.61,18234736,20310917
2025-06-16 00:30,11,58.83,12.93,119.19,23509073,1048576
2025-06-16 01:00,33,35.31,9.22,453.23,20929576,30901534
2025-06-16 01:30,5,51.9,16.89,373.08,8325693,5546967
2025-06-16 02:00,10,95.0,4.33,405.16,8378122,42802872
2025-06-16 02:30,60,68.68,2.25,622.6,47395635,13704888
2025-06-16 03:00,27,43.58,1.77,454.75,4959764,16064184
2025-06-16 03:30,43,34.91,5.93,203.71,31383879,6647971
2025-06-16 04:00,33,68.21,5.81,250.39,18654167,30744248
2025-06-16 04:30,46,49.38,18.45,467.31,1048576,27860664
2025-06-16 05:00,28,35.52,12.71,363.67,3544186,42498785
2025-06-16 05:30,47,29.23,8.91,601.65,25029509,30922506
2025-06-16 06:00,22,37.13,3.01,432.51,29391585,43568332
2025-06-16 06:30,28,36.3,2.65,611.54,46766489,1048576
2025-06-16 07:00,30,12.61,8.39,262.12,41964011,36322672
2025-06-16 07:30,29,30.37,1.06,424.42,1048576,1048576
2025-06-16 08:00,25,50.25,10.12,929.93,1394606,14931722
2025-06-16 08:30,38,53.87,14.83,441.85,29444014,51600424
2025-06-16 09:00,102,55.67,5.2,517.16,5588910,3135242
2025-06-16 09:30,59,63.54,1.0,236.71,15812526,1048576
2025-06-16 10:00,91,21.92,11.67,150.59,14103347,42068869
2025-06-16 10:30,47,49.44,3.2,424.75,18192793,14103347
2025-06-16 11:00,97,17.22,7.81,656.03,55385784,44103106
2025-06-16 11:30,84,95.0,1.27,363.98,59349401,30345789
2025-06-16 12:00,4,20.23,3.97,563.15,46158315,1048576
2025-06-16 12:30,48,77.59,20.81,447.88,13369344,27923578
2025-06-16 13:00,27,72.36,7.7,512.03,26633830,1048576
2025-06-16 13:30,45,73.54,16.39,483.75,20677918,1048576
2025-06-16 14:00,94,41.41,9.28,100.0,18224250,26434600
2025-06-16 14:30,83,41.55,2.91,588.79,24924651,19052625
2025-06-16 15:00,103,50.31,8.81,517.91,22376611,23928504
2025-06-16 15:30,38,78.42,4.08,346.3,23236444,28049408
2025-06-16 16:00,97,44.28,1.0,348.45,29873930,12677283
2025-06-16 16:30,100,44.57,8.11,348.28,9426698,34812723
2025-06-16 17:00,38,92.58,13.22,337.83,1048576,13505658
2025-06-16 17:30,24,95.0,7.28,810.12,1048576,25732055
2025-06-16 18:00,38,42.82,1.0,835.81,5788139,8587837
2025-06-16 18:30,13,32.08,4.75,569.05,11051991,28500295
2025-06-16 19:00,49,62.54,6.27,673.92,22691184,36899389
2025-06-16 19:30,46,35.6,16.0,624.63,48339353,60565749
2025-06-16 20:00,17,46.76,18.87,314.3,10894704,14344519
2025-06-16 20:30,33,55.44,2.71,884.67,17731420,7717519
2025-06-16 21:00,34,59.02,11.63,137.22,4959764,35410411
2025-06-16 21:30,29,59.95,6.15,333.46,37622906,18591252
2025-06-16 22:00,36,49.58,2.39,931.54,34015805,43337646
2025-06-16 22:30,28,73.67,15.15,659.37,21621637,14250147
2025-06-16 23:00,30,13.39,5.12,605.74,27420262,5022679
2025-06-16 23:30,18,73.17,1.0,967.9,32212254,9542041
2025-06-17 00:00,53,59.72,7.78,498.85,24421335,22502440
2025-06-17 00:30,34,34.26,14.58,653.52,33439088,1048576
2025-06-17 01:00,15,45.95,30.7,387.53,38063308,26843545
2025-06-17 01:30,18,15.17,4.32,539.55,17993564,26403143
2025-06-17 02:00,13,39.48,3.3,216.56,17825792,16210984
2025-06-17 02:30,38,40.71,7.47,542.71,1048576,38944112
2025-06-17 03:00,34,47.3,10.22,257.49,8493465,21170749
2025-06-17 03:30,48,91.46,11.27,311.68,18339594,1048576
2025-06-17 04:00,12,24.22,10.09,423.72,14050918,37518049
2025-06-17 04:30,16,45.81,10.89,371.08,37507563,36375101
2025-06-17 05:00,15,40.05,10.17,584.23,29706158,17490247
2025-06-17 05:30,32,56.01,10.14,773.49,38996541,45487226
2025-06-17 06:00,22,61.88,1.0,646.65,4424990,37329305
2025-06-17 06:30,26,73.76,8.63,121.77,27588034,28332523
2025-06-17 07:00,47,30.07,9.28,110.97,1048576,21663580
2025-06-17 07:30,14,26.35,1.0,632.23,14732492,46902804
2025-06-17 08:00,14,66.14,1.0,401.86,16504586,8692695
2025-06-17 08:30,27,29.15,2.88,459.73,13222543,19031654
2025-06-17 09:00,63,65.31,10.5,412.65,31782338,4236247
2025-06-17 09:30,80,10.0,6.53,732.92,17322475,11943280
2025-06-17 10:00,119,23.39,1.0,583.7,16494100,14805893
2025-06-17 10:30,90,41.6,10.65,750.96,38199623,34896609
2025-06-17 11:00,75,72.98,1.85,177.59,25763512,27200061
2025-06-17 11:30,89,39.24,9.4,682.33,32830914,1048576
2025-06-17 12:00,28,56.1,3.81,321.75,14753464,17448304
2025-06-17 12:30,15,51.18,1.0,335.97,7203717,9196011
2025-06-17 13:00,42,44.1,5.03,391.14,21254635,4823449
2025-06-17 13:30,20,74.99,11.1,511.82,42037411,13547601
2025-06-17 14:00,73,46.28,9.1,585.42,22470983,7780433
2025-06-17 14:30,96,56.38,9.3,281.12,1048576,22575841
2025-06-17 15:00,58,58.7,6.05,881.55,47951380,22041067
2025-06-17 15:30,64,95.0,5.58,393.5,1908408,41617981
2025-06-17 16:00,76,51.11,18.59,325.45,17186160,33753661
2025-06-17 16:30,46,63.33,18.83,303.32,1048576,15330181
2025-06-17 17:00,49,67.16,1.0,390.9,41901096,46147829
2025-06-17 17:30,35,27.61,11.26,443.13,27074232,38671482
2025-06-17 18:00,59,62.44,11.89,495.97,49744445,22439526
2025-06-17 18:30,41,16.62,11.15,656.31,29223813,1048576
2025-06-17 19:00,31,62.82,12.46,442.03,3114270,1048576
2025-06-17 19:30,26,34.82,12.06,425.66,20950548,61771612
2025-06-17 20:00,56,68.56,2.85,534.16,8482979,32243712
2025-06-17 20:30,50,10.0,8.89,413.31,10863247,33313259
2025-06-17 21:00,38,68.46,6.55,516.49,25480396,5463080
